,season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
8523,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 10:00:00+00,TF Green Airport,2,19.0,0.0,35.0,8524
8524,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 10:25:00+00,Providence,3,35.0,0.0,70.0,8525
8525,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 10:34:00+00,South Attleboro,4,88.0,0.0,158.0,8526
8526,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 10:44:00+00,Attleboro,5,94.0,0.0,252.0,8527
8527,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 10:54:00+00,Mansfield,6,107.0,1.0,358.0,8528
8528,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 11:03:00+00,Sharon,7,51.0,2.0,407.0,8529
8529,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 11:10:00+00,Canton Junction,10,66.0,2.0,471.0,8530
8530,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 11:15:00+00,Route 128,11,43.0,5.0,509.0,8531
8531,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 11:20:00+00,Hyde Park,12,31.0,3.0,537.0,8532
8532,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 11:30:00+00,Ruggles,13,1.0,187.0,351.0,8533
8533,Spring 2018,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,2018/01/01 11:34:00+00,Back Bay,14,2.0,133.0,220.0,8534
8536,Spring 2018,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,2018/01/01 11:09:00+00,South Attleboro,4,123.0,0.0,229.0,8537
8537,Spring 2018,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,2018/01/01 11:19:00+00,Attleboro,5,144.0,8.0,365.0,8538
8538,Spring 2018,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,2018/01/01 11:29:00+00,Mansfield,6,207.0,6.0,566.0,8539
8539,Spring 2018,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,2018/01/01 11:39:00+00,Sharon,7,177.0,0.0,743.0,8540
8540,Spring 2018,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,2018/01/01 11:47:00+00,Route 128,11,42.0,2.0,783.0,8541
8541,Spring 2018,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,2018/01/01 11:59:00+00,Back Bay,14,1.0,351.0,433.0,8542
8544,Spring 2018,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2018/01/01 11:00:00+00,TF Green Airport,2,46.0,0.0,67.0,8545
8545,Spring 2018,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2018/01/01 11:25:00+00,Providence,3,162.0,0.0,229.0,8546
8546,Spring 2018,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2018/01/01 11:34:00+00,South Attleboro,4,185.0,1.0,413.0,8547
8547,Spring 2018,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2018/01/01 11:50:00+00,TF Green Airport,2,91.0,0.0,162.0,8548
8549,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 22:40:00+00,Swampscott,5,5.0,160.0,487.0,8550
8551,Spring 2018,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2018/01/01 12:15:00+00,Providence,3,334.0,0.0,496.0,8552
8552,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 22:47:00+00,Salem,6,9.0,110.0,386.0,8553
8553,Spring 2018,CR-Providence,Providence/Stoughton Line,818,1,day_type_01,weekday,2018/01/01 16:19:00+00,South Attleboro,4,47.0,0.0,132.0,8554
8554,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,157,0,day_type_01,weekday,2018/01/01 14:03:00+00,Ipswich,10,0.0,26.0,10.0,8555
8555,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,157,0,day_type_01,weekday,2018/01/01 14:08:00+00,Rowley,11,0.0,1.0,9.0,8556
8556,Spring 2018,CR-Providence,Providence/Stoughton Line,828,1,day_type_01,weekday,2018/01/01 22:48:00+00,Mansfield,6,9.0,12.0,160.0,8557
8558,Spring 2018,CR-Providence,Providence/Stoughton Line,828,1,day_type_01,weekday,2018/01/01 22:55:00+00,Sharon,7,3.0,41.0,122.0,8559
8560,Spring 2018,CR-Providence,Providence/Stoughton Line,828,1,day_type_01,weekday,2018/01/01 23:03:00+00,Route 128,11,17.0,4.0,135.0,8561
8561,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 14:52:00+00,Chelsea,2,10.0,0.0,125.0,8562
8562,Spring 2018,CR-Providence,Providence/Stoughton Line,828,1,day_type_01,weekday,2018/01/01 23:17:00+00,Back Bay,14,7.0,64.0,78.0,8563
8563,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:00:00+00,Lynn,4,7.0,11.0,121.0,8564
8565,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:05:00+00,Swampscott,5,4.0,6.0,119.0,8566
8567,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:12:00+00,Salem,6,7.0,84.0,42.0,8568
8568,Spring 2018,CR-Providence,Providence/Stoughton Line,830,1,day_type_01,weekday,2018/01/01 22:44:00+00,TF Green Airport,2,6.0,1.0,7.0,8569
8569,Spring 2018,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2018/01/01 12:25:00+00,South Attleboro,4,251.0,0.0,747.0,8570
8570,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:16:00+00,Beverly,7,0.0,14.0,28.0,8571
8571,Spring 2018,CR-Providence,Providence/Stoughton Line,818,1,day_type_01,weekday,2018/01/01 16:29:00+00,Attleboro,5,9.0,2.0,139.0,8572
8572,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 22:51:00+00,Beverly,7,6.0,114.0,278.0,8573
8573,Spring 2018,CR-Providence,Providence/Stoughton Line,830,1,day_type_01,weekday,2018/01/01 23:00:00+00,Providence,3,18.0,7.0,18.0,8574
8574,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,2018/01/02 03:32:00+00,Chelsea,2,2.0,0.0,126.0,8575
8575,Spring 2018,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2018/01/01 12:35:00+00,Attleboro,5,230.0,2.0,975.0,8576
8576,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:20:00+00,North Beverly,8,0.0,8.0,20.0,8577
8577,Spring 2018,CR-Providence,Providence/Stoughton Line,818,1,day_type_01,weekday,2018/01/01 16:39:00+00,Mansfield,6,31.0,4.0,166.0,8578
8578,Spring 2018,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2018/01/01 12:45:00+00,Mansfield,6,285.0,11.0,1249.0,8579
8579,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:24:00+00,Hamilton/ Wenham,9,0.0,3.0,17.0,8580
8580,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 22:56:00+00,North Beverly,8,1.0,46.0,233.0,8581
8581,Spring 2018,CR-Providence,Providence/Stoughton Line,830,1,day_type_01,weekday,2018/01/01 23:09:00+00,South Attleboro,4,5.0,1.0,22.0,8582
8582,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,2018/01/02 03:39:00+00,River Works / GE Employees Only,3,0.0,0.0,126.0,8583
8583,Spring 2018,CR-Providence,Providence/Stoughton Line,830,1,day_type_01,weekday,2018/01/01 23:19:00+00,Attleboro,5,11.0,5.0,28.0,8584
8584,Spring 2018,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2018/01/01 13:10:00+00,Back Bay,14,17.0,412.0,854.0,8585
8585,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,2018/01/02 03:41:00+00,Lynn,4,3.0,16.0,113.0,8586
8586,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 23:00:00+00,Hamilton/ Wenham,9,0.0,61.0,172.0,8587
8587,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,159,0,day_type_01,weekday,2018/01/01 15:30:00+00,Ipswich,10,0.0,4.0,13.0,8588
8588,Spring 2018,CR-Providence,Providence/Stoughton Line,830,1,day_type_01,weekday,2018/01/01 23:28:00+00,Mansfield,6,8.0,17.0,19.0,8589
8589,Spring 2018,CR-Providence,Providence/Stoughton Line,818,1,day_type_01,weekday,2018/01/01 16:48:00+00,Sharon,7,11.0,0.0,177.0,8590
8591,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,2018/01/02 03:46:00+00,Swampscott,5,1.0,12.0,102.0,8592
8592,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 23:06:00+00,Ipswich,10,0.0,65.0,107.0,8593
8593,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,169,0,day_type_01,weekday,2018/01/01 23:12:00+00,Rowley,11,0.0,11.0,96.0,8594
8596,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 22:52:00+00,Chelsea,2,9.0,35.0,481.0,8597
8598,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:00:00+00,River Works / GE Employees Only,3,3.0,0.0,484.0,8599
8599,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:02:00+00,Lynn,4,3.0,69.0,418.0,8600
8600,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:07:00+00,Swampscott,5,1.0,98.0,321.0,8601
8601,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:14:00+00,Salem,6,7.0,82.0,246.0,8602
8602,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:18:00+00,Beverly,7,3.0,67.0,182.0,8603
8603,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:23:00+00,North Beverly,8,4.0,39.0,147.0,8604
8604,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:27:00+00,Hamilton/ Wenham,9,0.0,46.0,101.0,8605
8605,Spring 2018,CR-Newburyport,Newburyport/Rockport Line,171,0,day_type_01,weekday,2018/01/01 23:33:00+00,Ipswich,10,0.0,49.0,52.0,8606
